"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2004","regular","1","AP Top 25","1","USC","Pac-10","48","0"
"2004","regular","1","AP Top 25","2","Oklahoma","Big 12","11","0"
"2004","regular","1","AP Top 25","3","Georgia","SEC","5","0"
"2004","regular","1","AP Top 25","4","LSU","SEC","1","0"
"2004","regular","1","AP Top 25","5","Florida State","ACC","0","0"
"2004","regular","1","AP Top 25","6","Miami","ACC","0","0"
"2004","regular","1","AP Top 25","7","Texas","Big 12","0","0"
"2004","regular","1","AP Top 25","8","Michigan","Big Ten","0","0"
"2004","regular","1","AP Top 25","9","Ohio State","Big Ten","0","0"
"2004","regular","1","AP Top 25","10","West Virginia","Big East","0","0"
"2004","regular","1","AP Top 25","11","Florida","SEC","0","0"
"2004","regular","1","AP Top 25","12","Kansas State","Big 12","0","0"
"2004","regular","1","AP Top 25","13","California","Pac-10","0","0"
"2004","regular","1","AP Top 25","14","Tennessee","SEC","0","0"
"2004","regular","1","AP Top 25","15","Clemson","ACC","0","0"
"2004","regular","1","AP Top 25","16","Virginia","ACC","0","0"
"2004","regular","1","AP Top 25","17","Auburn","SEC","0","0"
"2004","regular","1","AP Top 25","18","Missouri","Big 12","0","0"
"2004","regular","1","AP Top 25","19","Iowa","Big Ten","0","0"
"2004","regular","1","AP Top 25","20","Utah","Mountain West","0","0"
"2004","regular","1","AP Top 25","21","Wisconsin","Big Ten","0","0"
"2004","regular","1","AP Top 25","22","Maryland","ACC","0","0"
"2004","regular","1","AP Top 25","23","Oregon","Pac-10","0","0"
"2004","regular","1","AP Top 25","24","Purdue","Big Ten","0","0"
"2004","regular","1","AP Top 25","25","Minnesota","Big Ten","0","0"
"2004","regular","1","Coaches Poll","1","USC","Pac-10","44","1500"
"2004","regular","1","Coaches Poll","2","Oklahoma","Big 12","12","1426"
"2004","regular","1","Coaches Poll","3","LSU","SEC","5","1387"
"2004","regular","1","Coaches Poll","4","Georgia","SEC","0","1328"
"2004","regular","1","Coaches Poll","5","Miami","ACC","0","1246"
"2004","regular","1","Coaches Poll","6","Florida State","ACC","0","1177"
"2004","regular","1","Coaches Poll","7","Michigan","Big Ten","0","1128"
"2004","regular","1","Coaches Poll","8","Texas","Big 12","0","1087"
"2004","regular","1","Coaches Poll","9","Ohio State","Big Ten","0","1030"
"2004","regular","1","Coaches Poll","10","Florida","SEC","0","691"
"2004","regular","1","Coaches Poll","11","West Virginia","Big East","0","684"
"2004","regular","1","Coaches Poll","12","Iowa","Big Ten","0","642"
"2004","regular","1","Coaches Poll","13","Kansas State","Big 12","0","639"
"2004","regular","1","Coaches Poll","14","Tennessee","SEC","0","598"
"2004","regular","1","Coaches Poll","15","California","Pac-10","0","566"
"2004","regular","1","Coaches Poll","16","Clemson","ACC","0","503"
"2004","regular","1","Coaches Poll","17","Missouri","Big 12","0","502"
"2004","regular","1","Coaches Poll","18","Auburn","SEC","0","473"
"2004","regular","1","Coaches Poll","19","Virginia","ACC","0","453"
"2004","regular","1","Coaches Poll","20","Maryland","ACC","0","443"
"2004","regular","1","Coaches Poll","21","Utah","Mountain West","0","438"
"2004","regular","1","Coaches Poll","22","Wisconsin","Big Ten","0","248"
"2004","regular","1","Coaches Poll","23","Minnesota","Big Ten","0","187"
"2004","regular","1","Coaches Poll","23","Purdue","Big Ten","0","187"
"2004","regular","1","Coaches Poll","25","Oregon","Pac-10","0","175"
"2004","regular","2","Coaches Poll","1","USC","Pac-10","43","1495"
"2004","regular","2","Coaches Poll","2","Oklahoma","Big 12","12","1434"
"2004","regular","2","Coaches Poll","3","LSU","SEC","6","1396"
"2004","regular","2","Coaches Poll","4","Georgia","SEC","0","1341"
"2004","regular","2","Coaches Poll","5","Miami","ACC","0","1248"
"2004","regular","2","Coaches Poll","6","Florida State","ACC","0","1182"
"2004","regular","2","Coaches Poll","7","Michigan","Big Ten","0","1134"
"2004","regular","2","Coaches Poll","8","Texas","Big 12","0","1079"
"2004","regular","2","Coaches Poll","9","Ohio State","Big Ten","0","1000"
"2004","regular","2","Coaches Poll","10","Florida","SEC","0","747"
"2004","regular","2","Coaches Poll","11","West Virginia","Big East","0","719"
"2004","regular","2","Coaches Poll","12","Kansas State","Big 12","0","700"
"2004","regular","2","Coaches Poll","13","Iowa","Big Ten","0","685"
"2004","regular","2","Coaches Poll","14","California","Pac-10","0","622"
"2004","regular","2","Coaches Poll","15","Tennessee","SEC","0","606"
"2004","regular","2","Coaches Poll","16","Clemson","ACC","0","555"
"2004","regular","2","Coaches Poll","17","Missouri","Big 12","0","513"
"2004","regular","2","Coaches Poll","18","Auburn","SEC","0","458"
"2004","regular","2","Coaches Poll","19","Utah","Mountain West","0","442"
"2004","regular","2","Coaches Poll","20","Virginia","ACC","0","435"
"2004","regular","2","Coaches Poll","21","Maryland","ACC","0","418"
"2004","regular","2","Coaches Poll","22","Wisconsin","Big Ten","0","258"
"2004","regular","2","Coaches Poll","23","Minnesota","Big Ten","0","191"
"2004","regular","2","Coaches Poll","24","Oregon","Pac-10","0","165"
"2004","regular","2","Coaches Poll","25","Purdue","Big Ten","0","161"
"2004","regular","3","AP Top 25","1","USC","Pac-10","51","0"
"2004","regular","3","AP Top 25","2","Oklahoma","Big 12","10","0"
"2004","regular","3","AP Top 25","3","Georgia","SEC","4","0"
"2004","regular","3","AP Top 25","4","Florida State","ACC","0","0"
"2004","regular","3","AP Top 25","5","Miami","ACC","0","0"
"2004","regular","3","AP Top 25","6","LSU","SEC","0","0"
"2004","regular","3","AP Top 25","7","Texas","Big 12","0","0"
"2004","regular","3","AP Top 25","8","Michigan","Big Ten","0","0"
"2004","regular","3","AP Top 25","9","Ohio State","Big Ten","0","0"
"2004","regular","3","AP Top 25","10","West Virginia","Big East","0","0"
"2004","regular","3","AP Top 25","11","Florida","SEC","0","0"
"2004","regular","3","AP Top 25","12","California","Pac-10","0","0"
"2004","regular","3","AP Top 25","13","Kansas State","Big 12","0","0"
"2004","regular","3","AP Top 25","14","Tennessee","SEC","0","0"
"2004","regular","3","AP Top 25","15","Virginia","ACC","0","0"
"2004","regular","3","AP Top 25","16","Iowa","Big Ten","0","0"
"2004","regular","3","AP Top 25","17","Utah","Mountain West","0","0"
"2004","regular","3","AP Top 25","18","Auburn","SEC","0","0"
"2004","regular","3","AP Top 25","19","Missouri","Big 12","0","0"
"2004","regular","3","AP Top 25","20","Clemson","ACC","0","0"
"2004","regular","3","AP Top 25","21","Wisconsin","Big Ten","0","0"
"2004","regular","3","AP Top 25","22","Minnesota","Big Ten","0","0"
"2004","regular","3","AP Top 25","23","Maryland","ACC","0","0"
"2004","regular","3","AP Top 25","24","Oregon","Pac-10","0","0"
"2004","regular","3","AP Top 25","25","Purdue","Big Ten","0","0"
"2004","regular","3","Coaches Poll","1","USC","Pac-10","47","1502"
"2004","regular","3","Coaches Poll","2","Oklahoma","Big 12","10","1452"
"2004","regular","3","Coaches Poll","3","Georgia","SEC","3","1355"
"2004","regular","3","Coaches Poll","4","LSU","SEC","1","1271"
"2004","regular","3","Coaches Poll","5","Miami","ACC","0","1269"
"2004","regular","3","Coaches Poll","6","Florida State","ACC","0","1206"
"2004","regular","3","Coaches Poll","7","Michigan","Big Ten","0","1150"
"2004","regular","3","Coaches Poll","8","Texas","Big 12","0","1107"
"2004","regular","3","Coaches Poll","9","Ohio State","Big Ten","0","1034"
"2004","regular","3","Coaches Poll","10","West Virginia","Big East","0","767"
"2004","regular","3","Coaches Poll","11","Florida","SEC","0","745"
"2004","regular","3","Coaches Poll","12","Iowa","Big Ten","0","698"
"2004","regular","3","Coaches Poll","13","California","Pac-10","0","691"
"2004","regular","3","Coaches Poll","14","Kansas State","Big 12","0","664"
"2004","regular","3","Coaches Poll","15","Tennessee","SEC","0","623"
"2004","regular","3","Coaches Poll","16","Utah","Mountain West","0","514"
"2004","regular","3","Coaches Poll","17","Missouri","Big 12","0","503"
"2004","regular","3","Coaches Poll","18","Clemson","ACC","0","501"
"2004","regular","3","Coaches Poll","19","Auburn","SEC","0","465"
"2004","regular","3","Coaches Poll","20","Virginia","ACC","0","417"
"2004","regular","3","Coaches Poll","21","Maryland","ACC","0","302"
"2004","regular","3","Coaches Poll","22","Wisconsin","Big Ten","0","297"
"2004","regular","3","Coaches Poll","23","Purdue","Big Ten","0","270"
"2004","regular","3","Coaches Poll","24","Minnesota","Big Ten","0","256"
"2004","regular","3","Coaches Poll","25","Oregon","Pac-10","0","124"
"2004","regular","4","AP Top 25","1","USC","Pac-10","52","0"
"2004","regular","4","AP Top 25","2","Oklahoma","Big 12","10","0"
"2004","regular","4","AP Top 25","3","Georgia","SEC","3","0"
"2004","regular","4","AP Top 25","4","Miami","ACC","0","0"
"2004","regular","4","AP Top 25","5","LSU","SEC","0","0"
"2004","regular","4","AP Top 25","6","Texas","Big 12","0","0"
"2004","regular","4","AP Top 25","7","West Virginia","Big East","0","0"
"2004","regular","4","AP Top 25","8","Florida State","ACC","0","0"
"2004","regular","4","AP Top 25","9","Ohio State","Big Ten","0","0"
"2004","regular","4","AP Top 25","10","California","Pac-10","0","0"
"2004","regular","4","AP Top 25","11","Florida","SEC","0","0"
"2004","regular","4","AP Top 25","12","Virginia","ACC","0","0"
"2004","regular","4","AP Top 25","13","Tennessee","SEC","0","0"
"2004","regular","4","AP Top 25","14","Auburn","SEC","0","0"
"2004","regular","4","AP Top 25","15","Utah","Mountain West","0","0"
"2004","regular","4","AP Top 25","16","Iowa","Big Ten","0","0"
"2004","regular","4","AP Top 25","17","Michigan","Big Ten","0","0"
"2004","regular","4","AP Top 25","18","Purdue","Big Ten","0","0"
"2004","regular","4","AP Top 25","19","Fresno State","Western Athletic","0","0"
"2004","regular","4","AP Top 25","20","Wisconsin","Big Ten","0","0"
"2004","regular","4","AP Top 25","21","Maryland","ACC","0","0"
"2004","regular","4","AP Top 25","22","Minnesota","Big Ten","0","0"
"2004","regular","4","AP Top 25","23","Boise State","Western Athletic","0","0"
"2004","regular","4","AP Top 25","24","Louisville","Conference USA","0","0"
"2004","regular","4","AP Top 25","25","Memphis","Conference USA","0","0"
"2004","regular","4","Coaches Poll","1","USC","Pac-10","47","1505"
"2004","regular","4","Coaches Poll","2","Oklahoma","Big 12","11","1453"
"2004","regular","4","Coaches Poll","3","Georgia","SEC","2","1371"
"2004","regular","4","Coaches Poll","4","LSU","SEC","1","1315"
"2004","regular","4","Coaches Poll","5","Miami","ACC","0","1312"
"2004","regular","4","Coaches Poll","6","Texas","Big 12","0","1209"
"2004","regular","4","Coaches Poll","7","Ohio State","Big Ten","0","1058"
"2004","regular","4","Coaches Poll","8","West Virginia","Big East","0","975"
"2004","regular","4","Coaches Poll","9","Florida","SEC","0","887"
"2004","regular","4","Coaches Poll","10","California","Pac-10","0","852"
"2004","regular","4","Coaches Poll","11","Florida State","ACC","0","802"
"2004","regular","4","Coaches Poll","12","Iowa","Big Ten","0","782"
"2004","regular","4","Coaches Poll","13","Tennessee","SEC","0","717"
"2004","regular","4","Coaches Poll","14","Utah","Mountain West","0","651"
"2004","regular","4","Coaches Poll","15","Auburn","SEC","0","643"
"2004","regular","4","Coaches Poll","16","Virginia","ACC","0","634"
"2004","regular","4","Coaches Poll","17","Michigan","Big Ten","0","574"
"2004","regular","4","Coaches Poll","18","Purdue","Big Ten","0","525"
"2004","regular","4","Coaches Poll","19","Maryland","ACC","0","437"
"2004","regular","4","Coaches Poll","20","Fresno State","Western Athletic","0","408"
"2004","regular","4","Coaches Poll","21","Wisconsin","Big Ten","0","372"
"2004","regular","4","Coaches Poll","22","Minnesota","Big Ten","0","298"
"2004","regular","4","Coaches Poll","23","Boise State","Western Athletic","0","272"
"2004","regular","4","Coaches Poll","24","Louisville","Conference USA","0","128"
"2004","regular","4","Coaches Poll","25","Clemson","ACC","0","111"
"2004","regular","5","AP Top 25","1","USC","Pac-10","54","0"
"2004","regular","5","AP Top 25","2","Oklahoma","Big 12","10","0"
"2004","regular","5","AP Top 25","3","Georgia","SEC","1","0"
"2004","regular","5","AP Top 25","4","Miami","ACC","0","0"
"2004","regular","5","AP Top 25","5","Texas","Big 12","0","0"
"2004","regular","5","AP Top 25","6","West Virginia","Big East","0","0"
"2004","regular","5","AP Top 25","7","Ohio State","Big Ten","0","0"
"2004","regular","5","AP Top 25","8","Florida State","ACC","0","0"
"2004","regular","5","AP Top 25","9","Auburn","SEC","0","0"
"2004","regular","5","AP Top 25","10","California","Pac-10","0","0"
"2004","regular","5","AP Top 25","11","Tennessee","SEC","0","0"
"2004","regular","5","AP Top 25","12","Virginia","ACC","0","0"
"2004","regular","5","AP Top 25","13","LSU","SEC","0","0"
"2004","regular","5","AP Top 25","14","Utah","Mountain West","0","0"
