"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2018","regular","1","AP Top 25","1","Alabama","SEC","42","1505"
"2018","regular","1","AP Top 25","2","Clemson","ACC","18","1476"
"2018","regular","1","AP Top 25","3","Georgia","SEC","0","1350"
"2018","regular","1","AP Top 25","4","Wisconsin","Big Ten","1","1271"
"2018","regular","1","AP Top 25","5","Ohio State","Big Ten","0","1256"
"2018","regular","1","AP Top 25","6","Washington","Pac-12","0","1215"
"2018","regular","1","AP Top 25","7","Oklahoma","Big 12","0","1173"
"2018","regular","1","AP Top 25","8","Miami","ACC","0","1027"
"2018","regular","1","AP Top 25","9","Auburn","SEC","0","1013"
"2018","regular","1","AP Top 25","10","Penn State","Big Ten","0","1012"
"2018","regular","1","AP Top 25","11","Michigan State","Big Ten","0","877"
"2018","regular","1","AP Top 25","12","Notre Dame","FBS Independents","0","804"
"2018","regular","1","AP Top 25","13","Stanford","Pac-12","0","778"
"2018","regular","1","AP Top 25","14","Michigan","Big Ten","0","773"
"2018","regular","1","AP Top 25","15","USC","Pac-12","0","543"
"2018","regular","1","AP Top 25","16","TCU","Big 12","0","533"
"2018","regular","1","AP Top 25","17","West Virginia","Big 12","0","511"
"2018","regular","1","AP Top 25","18","Mississippi State","SEC","0","450"
"2018","regular","1","AP Top 25","19","Florida State","ACC","0","384"
"2018","regular","1","AP Top 25","20","Virginia Tech","ACC","0","351"
"2018","regular","1","AP Top 25","21","UCF","American Athletic","0","312"
"2018","regular","1","AP Top 25","22","Boise State","Mountain West","0","292"
"2018","regular","1","AP Top 25","23","Texas","Big 12","0","216"
"2018","regular","1","AP Top 25","24","Oregon","Pac-12","0","148"
"2018","regular","1","AP Top 25","25","LSU","SEC","0","106"
"2018","regular","1","Coaches Poll","1","Alabama","SEC","61","1621"
"2018","regular","1","Coaches Poll","2","Clemson","ACC","3","1547"
"2018","regular","1","Coaches Poll","3","Ohio State","Big Ten","1","1458"
"2018","regular","1","Coaches Poll","4","Georgia","SEC","0","1452"
"2018","regular","1","Coaches Poll","5","Oklahoma","Big 12","0","1288"
"2018","regular","1","Coaches Poll","6","Washington","Pac-12","0","1245"
"2018","regular","1","Coaches Poll","7","Wisconsin","Big Ten","0","1243"
"2018","regular","1","Coaches Poll","8","Miami","ACC","0","1091"
"2018","regular","1","Coaches Poll","9","Penn State","Big Ten","0","1050"
"2018","regular","1","Coaches Poll","10","Auburn","SEC","0","1004"
"2018","regular","1","Coaches Poll","11","Notre Dame","FBS Independents","0","892"
"2018","regular","1","Coaches Poll","12","Michigan State","Big Ten","0","870"
"2018","regular","1","Coaches Poll","13","Stanford","Pac-12","0","768"
"2018","regular","1","Coaches Poll","14","Michigan","Big Ten","0","752"
"2018","regular","1","Coaches Poll","15","USC","Pac-12","0","691"
"2018","regular","1","Coaches Poll","16","TCU","Big 12","0","530"
"2018","regular","1","Coaches Poll","17","Virginia Tech","ACC","0","524"
"2018","regular","1","Coaches Poll","18","Mississippi State","SEC","0","407"
"2018","regular","1","Coaches Poll","19","Florida State","ACC","0","328"
"2018","regular","1","Coaches Poll","20","West Virginia","Big 12","0","310"
"2018","regular","1","Coaches Poll","21","Texas","Big 12","0","265"
"2018","regular","1","Coaches Poll","22","Boise State","Mountain West","0","261"
"2018","regular","1","Coaches Poll","23","UCF","American Athletic","0","259"
"2018","regular","1","Coaches Poll","24","LSU","SEC","0","254"
"2018","regular","1","Coaches Poll","25","Oklahoma State","Big 12","0","168"
"2018","regular","1","FCS Coaches Poll","1","North Dakota State","MVFC","23","647"
"2018","regular","1","FCS Coaches Poll","2","James Madison","CAA","3","623"
"2018","regular","1","FCS Coaches Poll","3","South Dakota State","MVFC","0","579"
"2018","regular","1","FCS Coaches Poll","4","Sam Houston State","Southland","0","557"
"2018","regular","1","FCS Coaches Poll","5","Kennesaw State","Big South","0","543"
"2018","regular","1","FCS Coaches Poll","6","Jacksonville State","OVC","0","530"
"2018","regular","1","FCS Coaches Poll","7","Eastern Washington","Big Sky","0","454"
"2018","regular","1","FCS Coaches Poll","8","Weber State","Big Sky","0","446"
"2018","regular","1","FCS Coaches Poll","9","New Hampshire","CAA","0","430"
"2018","regular","1","FCS Coaches Poll","10","Samford","Southern","0","393"
"2018","regular","1","FCS Coaches Poll","11","Wofford","Southern","0","340"
"2018","regular","1","FCS Coaches Poll","12","Northern Iowa","MVFC","0","338"
"2018","regular","1","FCS Coaches Poll","13","Elon","CAA","0","319"
"2018","regular","1","FCS Coaches Poll","14","North Carolina A&T","MEAC","0","292"
"2018","regular","1","FCS Coaches Poll","15","Central Arkansas","Southland","0","269"
"2018","regular","1","FCS Coaches Poll","16","Delaware","CAA","0","257"
"2018","regular","1","FCS Coaches Poll","17","Nicholls","Southland","0","241"
"2018","regular","1","FCS Coaches Poll","18","McNeese","Southland","0","187"
"2018","regular","1","FCS Coaches Poll","19","Villanova","CAA","0","165"
"2018","regular","1","FCS Coaches Poll","20","Illinois State","MVFC","0","144"
"2018","regular","1","FCS Coaches Poll","21","Furman","Southern","0","128"
"2018","regular","1","FCS Coaches Poll","22","Stony Brook","CAA","0","120"
"2018","regular","1","FCS Coaches Poll","23","Austin Peay","OVC","0","119"
"2018","regular","1","FCS Coaches Poll","24","Youngstown State","MVFC","0","88"
"2018","regular","1","FCS Coaches Poll","25","Montana","Big Sky","0","67"
"2018","regular","1","AFCA Division II Coaches Poll","1","Texas A&M-Commerce","Lone Star","13","748"
"2018","regular","1","AFCA Division II Coaches Poll","2","West Florida","Gulf South","14","721"
"2018","regular","1","AFCA Division II Coaches Poll","3","Minnesota State","Northern Sun","2","691"
"2018","regular","1","AFCA Division II Coaches Poll","4","Indiana (PA)","Pennsylvania State Athletic","2","666"
"2018","regular","1","AFCA Division II Coaches Poll","5","Northwest Missouri State","Mid America","2","591"
"2018","regular","1","AFCA Division II Coaches Poll","5","Fort Hays State","Mid America","0","591"
"2018","regular","1","AFCA Division II Coaches Poll","7","Harding","Great American","0","550"
"2018","regular","1","AFCA Division II Coaches Poll","8","Ferris State","GLIAC","0","503"
"2018","regular","1","AFCA Division II Coaches Poll","9","Central Washington","Great Northwest","0","494"
"2018","regular","1","AFCA Division II Coaches Poll","10","Grand Valley State","GLIAC","0","478"
"2018","regular","1","AFCA Division II Coaches Poll","11","Midwestern State","Lone Star","0","473"
"2018","regular","1","AFCA Division II Coaches Poll","12","West Alabama","Gulf South","0","470"
"2018","regular","1","AFCA Division II Coaches Poll","13","Indianapolis","Great Lakes","0","402"
"2018","regular","1","AFCA Division II Coaches Poll","14","Colorado State-Pueblo","Rocky Mountain","0","401"
"2018","regular","1","AFCA Division II Coaches Poll","15","Ashland","GLIAC","0","350"
"2018","regular","1","AFCA Division II Coaches Poll","16","Shepherd","Mountain East","0","332"
"2018","regular","1","AFCA Division II Coaches Poll","17","Assumption","Northeast 10","0","292"
"2018","regular","1","AFCA Division II Coaches Poll","18","Central Missouri State","Mid America","0","209"
"2018","regular","1","AFCA Division II Coaches Poll","19","West Georgia","Gulf South","0","196"
"2018","regular","1","AFCA Division II Coaches Poll","20","Sioux Falls","Northern Sun","0","158"
"2018","regular","1","AFCA Division II Coaches Poll","21","Winona State","Northern Sun","0","134"
"2018","regular","1","AFCA Division II Coaches Poll","22","Carson-Newman","South Atlantic","0","118"
"2018","regular","1","AFCA Division II Coaches Poll","23","Ohio Dominican","Great Midwest Athletic","0","105"
"2018","regular","1","AFCA Division II Coaches Poll","24","Ouachita Baptist","Great American","0","102"
"2018","regular","1","AFCA Division II Coaches Poll","25","Findlay","Great Midwest Athletic","0","101"
"2018","regular","2","AP Top 25","1","Alabama","SEC","48","1511"
"2018","regular","2","AP Top 25","2","Clemson","ACC","12","1467"
"2018","regular","2","AP Top 25","3","Georgia","SEC","0","1350"
"2018","regular","2","AP Top 25","4","Ohio State","Big Ten","0","1262"
"2018","regular","2","AP Top 25","5","Wisconsin","Big Ten","1","1258"
"2018","regular","2","AP Top 25","6","Oklahoma","Big 12","0","1251"
"2018","regular","2","AP Top 25","7","Auburn","SEC","0","1236"
"2018","regular","2","AP Top 25","8","Notre Dame","FBS Independents","0","1080"
"2018","regular","2","AP Top 25","9","Washington","Pac-12","0","870"
"2018","regular","2","AP Top 25","10","Stanford","Pac-12","0","865"
"2018","regular","2","AP Top 25","11","LSU","SEC","0","801"
"2018","regular","2","AP Top 25","12","Virginia Tech","ACC","0","777"
"2018","regular","2","AP Top 25","13","Penn State","Big Ten","0","768"
"2018","regular","2","AP Top 25","14","West Virginia","Big 12","0","762"
"2018","regular","2","AP Top 25","15","Michigan State","Big Ten","0","684"
"2018","regular","2","AP Top 25","16","TCU","Big 12","0","632"
"2018","regular","2","AP Top 25","17","USC","Pac-12","0","628"
"2018","regular","2","AP Top 25","18","Mississippi State","SEC","0","538"
"2018","regular","2","AP Top 25","19","UCF","American Athletic","0","407"
"2018","regular","2","AP Top 25","20","Boise State","Mountain West","0","391"
"2018","regular","2","AP Top 25","21","Michigan","Big Ten","0","318"
"2018","regular","2","AP Top 25","22","Miami","ACC","0","241"
"2018","regular","2","AP Top 25","23","Oregon","Pac-12","0","217"
"2018","regular","2","AP Top 25","24","South Carolina","SEC","0","125"
"2018","regular","2","AP Top 25","25","Florida","SEC","0","89"
"2018","regular","2","Coaches Poll","1","Alabama","SEC","59","1571"
"2018","regular","2","Coaches Poll","2","Clemson","ACC","3","1498"
"2018","regular","2","Coaches Poll","3","Georgia","SEC","0","1414"
"2018","regular","2","Coaches Poll","4","Ohio State","Big Ten","1","1398"
"2018","regular","2","Coaches Poll","5","Oklahoma","Big 12","0","1312"
"2018","regular","2","Coaches Poll","6","Wisconsin","Big Ten","0","1249"
"2018","regular","2","Coaches Poll","7","Auburn","SEC","0","1219"
"2018","regular","2","Coaches Poll","8","Notre Dame","FBS Independents","0","1077"
"2018","regular","2","Coaches Poll","9","Stanford","Pac-12","0","909"
"2018","regular","2","Coaches Poll","10","Penn State","Big Ten","0","893"
"2018","regular","2","Coaches Poll","11","Washington","Pac-12","0","800"
"2018","regular","2","Coaches Poll","12","USC","Pac-12","0","766"
"2018","regular","2","Coaches Poll","13","Michigan State","Big Ten","0","733"
"2018","regular","2","Coaches Poll","14","Virginia Tech","ACC","0","730"
