"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2013","regular","1","AP Top 25","1","Alabama","SEC","58","0"
"2013","regular","1","AP Top 25","2","Ohio State","Big Ten","1","0"
"2013","regular","1","AP Top 25","3","Oregon","Pac-12","0","0"
"2013","regular","1","AP Top 25","4","Stanford","Pac-12","0","0"
"2013","regular","1","AP Top 25","5","Georgia","SEC","1","0"
"2013","regular","1","AP Top 25","6","South Carolina","SEC","0","0"
"2013","regular","1","AP Top 25","7","Texas A&M","SEC","0","0"
"2013","regular","1","AP Top 25","8","Clemson","ACC","0","0"
"2013","regular","1","AP Top 25","9","Louisville","American Athletic","0","0"
"2013","regular","1","AP Top 25","10","Florida","SEC","0","0"
"2013","regular","1","AP Top 25","11","Florida State","ACC","0","0"
"2013","regular","1","AP Top 25","12","LSU","SEC","0","0"
"2013","regular","1","AP Top 25","13","Oklahoma State","Big 12","0","0"
"2013","regular","1","AP Top 25","14","Notre Dame","FBS Independents","0","0"
"2013","regular","1","AP Top 25","15","Texas","Big 12","0","0"
"2013","regular","1","AP Top 25","16","Oklahoma","Big 12","0","0"
"2013","regular","1","AP Top 25","17","Michigan","Big Ten","0","0"
"2013","regular","1","AP Top 25","18","Nebraska","Big Ten","0","0"
"2013","regular","1","AP Top 25","19","Boise State","Mountain West","0","0"
"2013","regular","1","AP Top 25","20","TCU","Big 12","0","0"
"2013","regular","1","AP Top 25","21","UCLA","Pac-12","0","0"
"2013","regular","1","AP Top 25","22","Northwestern","Big Ten","0","0"
"2013","regular","1","AP Top 25","23","Wisconsin","Big Ten","0","0"
"2013","regular","1","AP Top 25","24","USC","Pac-12","0","0"
"2013","regular","1","AP Top 25","25","Oregon State","Pac-12","0","0"
"2013","regular","1","Coaches Poll","1","Alabama","SEC","58","1545"
"2013","regular","1","Coaches Poll","2","Ohio State","Big Ten","3","1427"
"2013","regular","1","Coaches Poll","3","Oregon","Pac-12","0","1397"
"2013","regular","1","Coaches Poll","4","Stanford","Pac-12","0","1262"
"2013","regular","1","Coaches Poll","5","Georgia","SEC","0","1250"
"2013","regular","1","Coaches Poll","6","Texas A&M","SEC","1","1215"
"2013","regular","1","Coaches Poll","7","South Carolina","SEC","0","1136"
"2013","regular","1","Coaches Poll","8","Clemson","ACC","0","1047"
"2013","regular","1","Coaches Poll","9","Louisville","American Athletic","0","1010"
"2013","regular","1","Coaches Poll","10","Florida","SEC","0","930"
"2013","regular","1","Coaches Poll","11","Notre Dame","FBS Independents","0","872"
"2013","regular","1","Coaches Poll","12","Florida State","ACC","0","844"
"2013","regular","1","Coaches Poll","13","LSU","SEC","0","797"
"2013","regular","1","Coaches Poll","14","Oklahoma State","Big 12","0","726"
"2013","regular","1","Coaches Poll","15","Texas","Big 12","0","622"
"2013","regular","1","Coaches Poll","16","Oklahoma","Big 12","0","620"
"2013","regular","1","Coaches Poll","17","Michigan","Big Ten","0","589"
"2013","regular","1","Coaches Poll","18","Nebraska","Big Ten","0","426"
"2013","regular","1","Coaches Poll","19","Boise State","Mountain West","0","420"
"2013","regular","1","Coaches Poll","20","TCU","Big 12","0","400"
"2013","regular","1","Coaches Poll","21","UCLA","Pac-12","0","202"
"2013","regular","1","Coaches Poll","22","Northwestern","Big Ten","0","186"
"2013","regular","1","Coaches Poll","23","Wisconsin","Big Ten","0","172"
"2013","regular","1","Coaches Poll","24","USC","Pac-12","0","165"
"2013","regular","1","Coaches Poll","25","Oregon State","Pac-12","0","135"
"2013","regular","1","AFCA Division II Coaches Poll","1","Valdosta State","","26","0"
