"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2019","regular","8","AP Top 25","1","Alabama","SEC","30","1503"
"2019","regular","8","AP Top 25","2","LSU","SEC","12","1449"
"2019","regular","8","AP Top 25","3","Clemson","ACC","11","1427"
"2019","regular","8","AP Top 25","4","Ohio State","Big Ten","9","1404"
"2019","regular","8","AP Top 25","5","Oklahoma","Big 12","0","1333"
"2019","regular","8","AP Top 25","6","Wisconsin","Big Ten","0","1245"
"2019","regular","8","AP Top 25","7","Penn State","Big Ten","0","1129"
"2019","regular","8","AP Top 25","8","Notre Dame","FBS Independents","0","1042"
"2019","regular","8","AP Top 25","9","Florida","SEC","0","1041"
"2019","regular","8","AP Top 25","10","Georgia","SEC","0","995"
"2019","regular","8","AP Top 25","11","Auburn","SEC","0","985"
"2019","regular","8","AP Top 25","12","Oregon","Pac-12","0","906"
"2019","regular","8","AP Top 25","13","Utah","Pac-12","0","729"
"2019","regular","8","AP Top 25","14","Boise State","Mountain West","0","716"
"2019","regular","8","AP Top 25","15","Texas","Big 12","0","672"
"2019","regular","8","AP Top 25","16","Michigan","Big Ten","0","648"
"2019","regular","8","AP Top 25","17","Arizona State","Pac-12","0","524"
"2019","regular","8","AP Top 25","18","Baylor","Big 12","0","470"
"2019","regular","8","AP Top 25","19","SMU","American Athletic","0","398"
"2019","regular","8","AP Top 25","20","Minnesota","Big Ten","0","330"
"2019","regular","8","AP Top 25","21","Cincinnati","American Athletic","0","308"
"2019","regular","8","AP Top 25","22","Missouri","SEC","0","233"
"2019","regular","8","AP Top 25","23","Iowa","Big Ten","0","210"
"2019","regular","8","AP Top 25","24","Appalachian State","Sun Belt","0","148"
"2019","regular","8","AP Top 25","25","Washington","Pac-12","0","107"
"2019","regular","8","Coaches Poll","1","Alabama","SEC","44","1601"
"2019","regular","8","Coaches Poll","2","Clemson","ACC","14","1536"
"2019","regular","8","Coaches Poll","3","LSU","SEC","3","1455"
"2019","regular","8","Coaches Poll","4","Ohio State","Big Ten","4","1454"
"2019","regular","8","Coaches Poll","5","Oklahoma","Big 12","0","1414"
"2019","regular","8","Coaches Poll","6","Wisconsin","Big Ten","0","1297"
"2019","regular","8","Coaches Poll","7","Penn State","Big Ten","0","1182"
"2019","regular","8","Coaches Poll","8","Notre Dame","FBS Independents","0","1107"
"2019","regular","8","Coaches Poll","9","Florida","SEC","0","1057"
"2019","regular","8","Coaches Poll","10","Georgia","SEC","0","1049"
"2019","regular","8","Coaches Poll","11","Auburn","SEC","0","998"
"2019","regular","8","Coaches Poll","12","Oregon","Pac-12","0","955"
"2019","regular","8","Coaches Poll","13","Boise State","Mountain West","0","795"
"2019","regular","8","Coaches Poll","14","Utah","Pac-12","0","768"
"2019","regular","8","Coaches Poll","15","Texas","Big 12","0","695"
"2019","regular","8","Coaches Poll","16","Michigan","Big Ten","0","674"
"2019","regular","8","Coaches Poll","17","Arizona State","Pac-12","0","504"
"2019","regular","8","Coaches Poll","18","Baylor","Big 12","0","501"
"2019","regular","8","Coaches Poll","19","SMU","American Athletic","0","421"
"2019","regular","8","Coaches Poll","20","Minnesota","Big Ten","0","419"
"2019","regular","8","Coaches Poll","21","Cincinnati","American Athletic","0","298"
"2019","regular","8","Coaches Poll","22","Iowa","Big Ten","0","230"
"2019","regular","8","Coaches Poll","23","Washington","Pac-12","0","149"
"2019","regular","8","Coaches Poll","24","Appalachian State","Sun Belt","0","140"
"2019","regular","8","Coaches Poll","25","Temple","American Athletic","0","88"
"2019","regular","8","FCS Coaches Poll","1","North Dakota State","MVFC","26","650"
