Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores,Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores,Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
57196,1991,1,regular,1991-08-28T00:00:00.000Z,,True,False,,,,,213,Penn State,FBS Independents,fbs,34,,,1714.0,1739.0,59,Georgia Tech,ACC,fbs,22,,,1740.0,1715.0,,,
57197,1991,1,regular,1991-08-29T00:00:00.000Z,,True,False,,,,,52,Florida State,FBS Independents,fbs,44,,,1909.0,1918.0,252,BYU,Western Athletic,fbs,28,,,1623.0,1614.0,,,
57199,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,2,Auburn,SEC,fbs,32,,,1675.0,1687.0,290,Georgia Southern,,,17,,,1453.0,1441.0,,,
57202,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,36,Colorado State,Western Athletic,fbs,38,,,1569.0,1578.0,2032,Arkansas State,FBS Independents,fbs,24,,,1337.0,1328.0,,,
57203,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,61,Georgia,SEC,fbs,48,,,,,2717,Western Carolina,,,0,,,,,,,
57205,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,248,Houston,Southwest,fbs,73,,,1808.0,2005.0,2348,Louisiana Tech,FBS Independents,fbs,3,,,1591.0,1394.0,,,
57206,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,356,Illinois,Big Ten,fbs,38,,,1571.0,1574.0,151,East Carolina,FBS Independents,fbs,31,,,1454.0,1451.0,,,
57220,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,259,Virginia Tech,Big East,fbs,41,,,1605.0,1665.0,256,James Madison,,,12,,,1464.0,1404.0,,,
57219,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,254,Utah,Western Athletic,fbs,12,,,1271.0,1280.0,328,Utah State,Big West,fbs,7,,,1365.0,1356.0,,,
57217,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,True,,,,2638,UTEP,Western Athletic,fbs,35,,,1259.0,1296.0,167,New Mexico,Western Athletic,fbs,19,,,1293.0,1256.0,,,
57200,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,True,,,,189,Bowling Green,Mid-American,fbs,17,,,1349.0,1369.0,2199,Eastern Michigan,Mid-American,fbs,6,,,1347.0,1327.0,,,
57201,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,True,,,,2117,Central Michigan,Mid-American,fbs,17,,,1558.0,1541.0,195,Ohio,Mid-American,fbs,17,,,1165.0,1182.0,,,
57204,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,True,,,,2751,Wyoming,Western Athletic,fbs,17,,,1507.0,1489.0,62,Hawai'i,Western Athletic,fbs,32,,,1685.0,1703.0,,,
57210,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,True,,,,193,Miami (OH),Mid-American,fbs,15,,,1363.0,1381.0,2050,Ball State,Mid-American,fbs,7,,,1463.0,1445.0,,,
57213,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,True,,,,277,West Virginia,Big East,fbs,3,,,1521.0,1429.0,221,Pittsburgh,Big East,fbs,34,,,1489.0,1581.0,,,
57214,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,True,,,,164,Rutgers,Big East,fbs,20,,,1325.0,1340.0,103,Boston College,Big East,fbs,13,,,1414.0,1399.0,,,
57221,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,True,,,,2711,Western Michigan,Mid-American,fbs,13,,,1431.0,1429.0,2309,Kent State,Mid-American,fbs,10,,,1217.0,1219.0,,,
57218,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,202,Tulsa,FBS Independents,fbs,34,,,,,2623,Missouri State,,,13,,,,,,,
57216,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,2572,Southern Mississippi,FBS Independents,fbs,25,,,,,2170,Delta State,,,7,,,,,,,
57208,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,97,Louisville,FBS Independents,fbs,24,,,,,2198,Eastern Kentucky,,,14,,,,,,,
57198,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,2005,Air Force,Western Athletic,fbs,48,,,,,2692,Weber State,,,31,,,,,,,
57209,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,8,Arkansas,Southwest,fbs,3,,,1438.0,1423.0,2390,Miami,Big East,fbs,31,,,1980.0,1995.0,,,
57207,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,309,Louisiana,FBS Independents,fbs,10,,,1440.0,1412.0,2433,Louisiana Monroe,,,21,,,1392.0,1420.0,,,
57215,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,1000044,Pacific,Big West,fbs,40,,,,,16,Sacramento State,,,43,,,,,,,
57212,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,344,Mississippi State,SEC,fbs,47,,,1503.0,1576.0,1000012,Cal State Fullerton,Big West,fbs,3,,,1078.0,1005.0,,,
57211,1991,1,regular,1991-08-31T00:00:00.000Z,,True,False,,,,,2655,Tulane,FBS Independents,fbs,3,,,1471.0,1434.0,145,Ole Miss,SEC,fbs,22,,,1562.0,1599.0,,,
57222,1991,1,regular,1991-09-02T00:00:00.000Z,,True,False,,,,,30,USC,Pac-10,fbs,10,,,1699.0,1638.0,235,Memphis,FBS Independents,fbs,24,,,1430.0,1491.0,,,
57223,1991,2,regular,1991-09-05T00:00:00.000Z,,True,False,,,,,97,Louisville,FBS Independents,fbs,11,,,1674.0,1645.0,2633,Tennessee,SEC,fbs,28,,,1793.0,1822.0,,,
57258,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,,,,,2628,TCU,Southwest,fbs,60,,,1423.0,1563.0,167,New Mexico,Western Athletic,fbs,7,,,1256.0,1116.0,,,
57263,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,True,,,,24,Stanford,Pac-10,fbs,7,,,1535.0,1480.0,264,Washington,Pac-10,fbs,42,,,1900.0,1955.0,,,
57254,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,True,,,,213,Penn State,FBS Independents,fbs,81,,,1739.0,1905.0,2132,Cincinnati,FBS Independents,fbs,0,,,1094.0,928.0,,,
57237,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,True,,,,61,Georgia,SEC,fbs,31,,,1469.0,1523.0,99,LSU,SEC,fbs,10,,,1505.0,1451.0,,,
57226,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,True,,,,8,Arkansas,Southwest,fbs,17,,,1423.0,1425.0,2567,SMU,Southwest,fbs,6,,,1173.0,1171.0,,,
57224,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,True,,,,36,Colorado State,Western Athletic,fbs,26,,,1578.0,1564.0,2005,Air Force,Western Athletic,fbs,31,,,1504.0,1518.0,,,
57235,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,True,,,,52,Florida State,FBS Independents,fbs,38,,,1918.0,1936.0,2655,Tulane,FBS Independents,fbs,11,,,1434.0,1416.0,,,
57243,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,True,,,,120,Maryland,ACC,fbs,17,,,1498.0,1536.0,258,Virginia,ACC,fbs,6,,,1723.0,1685.0,,,
57253,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,True,,,,2483,Oregon,Pac-10,fbs,40,,,1609.0,1655.0,265,Washington State,Pac-10,fbs,14,,,1431.0,1385.0,,,
57225,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,,,,,333,Alabama,SEC,fbs,41,,,1657.0,1733.0,218,Temple,Big East,fbs,3,,,1411.0,1335.0,,,
57227,1991,2,regular,1991-09-07T00:00:00.000Z,,True,False,,,,,2426,Navy,FBS Independents,fbs,10,,,1357.0,1307.0,2050,Ball State,Mid-American,fbs,33,,,1445.0,1495.0,,,
